,objID,modelMag_u,modelMag_g,modelMag_r,RA_x,DEC_x,type,bestObjID,RA_y,DEC_y,z,u_g,g_r
1090,1.2376512976483128e+18,23.021639999999998,21.60922,20.79468,258.122373426112,63.9902282863812,3.0,,,,,1.4124199999999973,0.8145400000000009
1091,1.2376512976483133e+18,24.1023,22.0612,20.99134,258.30455270143995,64.0107033195248,3.0,,,,,2.0411,1.0698599999999985
1094,1.23765131107002e+18,21.23806,20.28601,19.6568,258.305048537344,64.0868299455983,3.0,,,,,0.9520499999999998,0.6292100000000005
1095,1.2376513110700204e+18,22.453789999999998,21.65745,21.08754,258.330669882714,64.0383603385177,3.0,,,,,0.7963399999999972,0.5699100000000001
1096,1.237671939804562e+18,21.93319,21.46792,20.83274,258.048312315367,64.0729620860137,3.0,,,,,0.4652700000000003,0.6351799999999983
1097,1.2376719398045624e+18,25.42744,22.33096,20.7117,258.048783590293,64.0952810801067,3.0,,,,,3.0964799999999997,1.6192600000000006
1098,1.2376719398045624e+18,23.39157,21.65778,20.93147,258.12231321819803,63.990314028627395,3.0,,,,,1.7337900000000026,0.726309999999998
1099,1.2376719398045624e+18,22.525920000000003,20.78039,20.390629999999998,258.123136903929,64.0894368629916,3.0,,,,,1.7455300000000022,0.38976000000000255
1100,1.2376719398045627e+18,25.36168,22.28237,21.711560000000002,258.202387426634,64.1054086758373,3.0,,,,,3.0793099999999995,0.570809999999998
1106,1.2376719398046272e+18,24.665779999999998,23.62333,23.00711,258.32994603982,63.9923678008152,3.0,,,,,1.0424499999999988,0.6162199999999984
1107,1.2376719398046272e+18,29.032790000000002,17.23968,16.53203,258.33088476091,64.0717365471909,3.0,,,,,11.793110000000002,0.707650000000001
1109,1.2376719398046277e+18,22.8903,21.25925,20.45587,258.304201469748,64.0106980901305,3.0,,,,,1.6310499999999983,0.8033800000000006
1110,1.237671939804628e+18,21.33555,20.6572,20.1045,258.305060880812,64.0868292225143,3.0,,,,,0.6783500000000018,0.552699999999998
1111,1.237671939804628e+18,21.70484,19.72615,19.11915,258.305578973916,64.0844853588273,3.0,,,,,1.9786900000000003,0.6069999999999993
1112,1.237671939804628e+18,22.570429999999998,22.1738,21.178910000000002,258.330617699703,64.0382016545117,3.0,,,,,0.39662999999999826,0.994889999999998
1115,1.2376512976483136e+18,24.49257,24.0633,22.80852,258.30473560660903,64.0061809984342,3.0,,,,,0.42926999999999893,1.2547800000000002
1117,1.237651297648247e+18,21.83553,19.69985,18.61726,258.18538968790904,64.08285980588329,3.0,,,,,2.135679999999997,1.0825899999999997
1120,1.2376512976482478e+18,23.276989999999998,23.373920000000002,21.78069,258.031570711173,64.0170892693514,3.0,,,,,-0.09693000000000396,1.593230000000002
1121,1.2376719398045614e+18,21.71331,19.665110000000002,18.75641,258.032429771584,64.0429566399658,3.0,,,,,2.048199999999998,0.9087000000000032
1124,1.2376719398045614e+18,21.34404,19.470660000000002,18.51005,258.185352837948,64.0828312647886,3.0,,,,,1.8733799999999974,0.9606100000000026
1125,1.2376719398045614e+18,22.058000000000003,19.898239999999998,19.026870000000002,258.108551654584,64.05746488093891,3.0,,,,,2.1597600000000057,0.8713699999999953
1127,1.2376719398045624e+18,21.8413,19.76641,19.03922,258.033078330447,64.0352207403129,3.0,,,,,2.07489,0.7271900000000002
1128,1.2376719398045624e+18,22.73248,22.407989999999998,22.5329,258.185012133405,64.0007438688146,3.0,,,,,0.32449000000000083,-0.12491000000000341
1129,1.2376719398045627e+18,25.251360000000002,23.20584,22.45642,258.03274311355,64.1054989882567,3.0,,,,,2.0455200000000033,0.7494199999999971
1130,1.2376512976482478e+18,22.277079999999998,19.997220000000002,19.20884,258.033083900699,64.0352185529408,3.0,,,,,2.279859999999996,0.7883800000000036
1131,1.2376512976482468e+18,22.10414,19.74504,18.876479999999997,258.032442005805,64.042948933752,3.0,,,,,2.3591000000000015,0.8685600000000022
1132,1.2376719398045627e+18,23.69956,23.93054,21.75149,258.031527438237,64.01721997729109,3.0,,,,,-0.23097999999999885,2.17905
1134,1.2376719398045617e+18,24.956039999999998,25.323439999999998,23.73986,258.230041363834,63.998691426614506,3.0,,,,,-0.36739999999999995,1.5835799999999978
1136,1.2376719398045627e+18,23.0259,22.12181,21.72428,258.183406268863,64.04166771856771,3.0,,,,,0.9040900000000001,0.3975299999999997
1137,1.2376719398045627e+18,23.63052,22.80722,22.41304,258.18381978863204,64.0474427699032,3.0,,,,,0.8232999999999997,0.3941800000000022
1138,1.237671939804563e+18,24.161579999999997,22.96314,22.42054,258.183722474492,64.0853237113062,3.0,,,,,1.198439999999998,0.5426000000000002
1140,1.237671939804627e+18,19.20026,17.232470000000003,16.31498,258.319438259385,64.0556882514591,3.0,1.237671939804627e+18,258.31944,64.055688,0.07462378,1.9677899999999973,0.9174900000000044
1144,1.2376719398046277e+18,21.14459,19.18382,18.3134,258.291652776048,64.0677314672142,3.0,,,,,1.9607700000000001,0.8704199999999993
1145,1.2376719398046277e+18,24.64569,22.678829999999998,21.23992,258.291409345319,64.0071279247495,3.0,,,,,1.9668600000000005,1.4389099999999964
1146,1.2376719398046277e+18,23.468320000000002,22.0641,21.03527,258.270759021231,64.106046063236,3.0,,,,,1.4042200000000022,1.0288299999999992
1147,1.237671939804628e+18,22.99052,21.01836,20.23965,258.292063302185,64.09381988532121,3.0,,,,,1.9721599999999988,0.7787100000000002
1148,1.237671939804628e+18,23.26935,21.1755,20.30594,258.31915708493597,64.0631691222915,3.0,,,,,2.0938499999999998,0.8695599999999999
1150,1.2376719398046282e+18,23.863120000000002,21.856070000000003,20.866039999999998,258.360916818816,64.0653388273373,3.0,,,,,2.0070499999999996,0.9900300000000044
1152,1.2376719398046285e+18,25.50894,23.86787,22.441860000000002,258.271087244174,64.0455145699985,3.0,,,,,1.6410699999999991,1.426009999999998
1155,1.2376719398045617e+18,21.41627,19.605829999999997,18.72951,258.184279256439,64.00948716890079,3.0,,,,,1.8104400000000034,0.8763199999999962
1156,1.2376719398045614e+18,23.84269,22.222579999999997,21.81178,258.18338644257096,64.07446837253671,3.0,,,,,1.620110000000004,0.4107999999999983
1157,1.2376513110700206e+18,22.89069,22.93471,21.491139999999998,258.361415019884,64.0653790300326,3.0,,,,,-0.044019999999999726,1.4435700000000011
1158,1.23765131107002e+18,23.56942,21.3624,20.51525,258.388813543058,64.066763866909,3.0,,,,,2.20702,0.8471499999999992
1160,1.2376513110700198e+18,23.50881,22.39345,21.37593,258.388548516451,64.0982847694071,3.0,,,,,1.115359999999999,1.017520000000001
1163,1.2376513110700196e+18,22.99717,22.46591,22.074460000000002,258.320307432515,64.0611891622686,3.0,,,,,0.5312599999999996,0.39144999999999897
1164,1.2376513110700196e+18,19.27501,17.24345,16.3282,258.319479288277,64.0556897508661,3.0,,,,,2.0315600000000025,0.9152500000000003
1165,1.2376513110699548e+18,22.5461,21.19156,20.3056,258.292125865892,64.0939060695451,3.0,,,,,1.35454,0.8859600000000007
1166,1.2376513110699548e+18,23.40265,21.97764,20.915370000000003,258.270835866505,64.1060239649715,3.0,,,,,1.4250100000000003,1.062269999999998
1167,1.2376512976483123e+18,21.4304,19.52509,18.6911,258.184313044043,64.0094726310422,3.0,,,,,1.90531,0.83399
1169,1.2376512976482478e+18,21.8938,22.50432,21.3543,258.18367770586,64.0416593570661,3.0,,,,,-0.6105200000000011,1.1500200000000014
1172,1.237671939804628e+18,22.57517,21.430310000000002,20.6359,258.388879980644,64.0667453893125,3.0,,,,,1.1448599999999978,0.7944100000000027
1174,1.2376719398045624e+18,24.30807,21.78448,21.90428,258.12454356321,64.0136498293674,3.0,,,,,2.523590000000002,-0.11980000000000146
1175,1.2376719398046285e+18,29.054140000000004,30.38604,27.84252,258.38885312953,64.0228000903797,3.0,,,,,-1.3318999999999974,2.543520000000001
1176,1.2376719398046275e+18,24.1252,20.8076,20.06022,258.388534877523,64.0982195901077,3.0,,,,,3.3175999999999988,0.7473799999999997
1178,1.2376512976482468e+18,18.96283,16.95579,15.99966,258.208413361466,64.0529583652755,3.0,,,,,2.00704,0.9561299999999999
1179,1.237651297648247e+18,20.211879999999997,18.036379999999998,17.15587,258.240318538307,64.0510465382851,3.0,,,,,2.1754999999999995,0.8805099999999975
1180,1.2376512976482473e+18,21.02747,19.02911,18.1475,258.03918168675,64.0663985757732,3.0,,,,,1.9983600000000017,0.8816099999999985
1181,1.2376512976482473e+18,21.62169,19.248910000000002,18.00159,258.040097240942,64.03721539410789,3.0,,,,,2.372779999999999,1.247320000000002
1182,1.2376512976482473e+18,19.665020000000002,17.62409,16.669220000000003,258.12700244601297,64.0166003970669,3.0,,,,,2.040930000000003,0.9548699999999961
1183,1.2376512976482478e+18,22.6229,21.03418,20.12044,258.240938665087,64.0729191730822,3.0,,,,,1.5887200000000021,0.9137400000000007
1185,1.237651297648248e+18,23.5789,23.44998,22.642129999999998,258.039733448679,64.005077020854,3.0,,,,,0.1289200000000008,0.807850000000002
1186,1.237651297648248e+18,25.82917,23.47021,21.8718,258.039951812714,64.0076465598956,3.0,,,,,2.3589599999999997,1.5984100000000012
1190,1.2376719398045614e+18,19.19729,16.99064,16.03191,258.208366368167,64.0529482075762,3.0,1.2376719398045614e+18,258.20851,64.052953,0.07399382,2.20665,0.9587299999999992
1192,1.2376719398045617e+18,19.97055,18.02808,17.15332,258.24026129478904,64.0510323941055,3.0,1.2376719398045617e+18,258.24041,64.051036,0.07399645,1.9424700000000001,0.8747599999999984
1196,1.237671939804562e+18,20.62337,19.01636,18.107570000000003,258.039138385861,64.0664027616829,3.0,,,,,1.6070100000000025,0.9087899999999962
1197,1.237671939804562e+18,19.705370000000002,17.598860000000002,16.67216,258.126946408194,64.0165991910847,3.0,1.237671939804562e+18,258.12711,64.01659599999999,0.08224989,2.10651,0.9267000000000003
1198,1.2376719398045624e+18,23.6731,22.84521,22.115270000000002,258.039495684695,64.0050371557116,3.0,,,,,0.82789,0.7299399999999991
1199,1.2376719398045624e+18,23.11112,22.400779999999997,21.38702,258.039838666507,64.00752118927,3.0,,,,,0.7103400000000022,1.0137599999999978
1200,1.2376719398045624e+18,23.57873,22.78529,22.154,258.040296367732,64.0237187694938,3.0,,,,,0.7934400000000004,0.6312899999999999
1201,1.2376719398045624e+18,23.739639999999998,22.70308,23.08325,258.039392465062,64.046878883736,3.0,,,,,1.036559999999998,-0.3801699999999997
1202,1.2376719398045624e+18,22.3414,21.98943,21.5381,258.038754102619,64.0879551186876,3.0,,,,,0.35197000000000145,0.4513299999999987
1203,1.2376719398045627e+18,22.67077,21.21058,20.43135,258.240955039058,64.0729595194419,3.0,,,,,1.4601900000000008,0.7792300000000019
1205,1.237671939804627e+18,24.31426,22.63109,21.867539999999998,258.355452683524,64.0507821803528,3.0,,,,,1.6831700000000005,0.7635500000000022
1209,1.2376719398046285e+18,23.67759,23.700329999999997,22.73851,258.355807354509,64.02100846724029,3.0,,,,,-0.022739999999998872,0.9618199999999959
1210,1.237651297648247e+18,19.894579999999998,17.75658,16.8439,258.106030467535,64.0221271630783,3.0,,,,,2.137999999999998,0.9126799999999982
1211,1.237651297648247e+18,19.94613,17.932270000000003,17.00382,258.106970275957,64.0654386759053,3.0,,,,,2.0138599999999975,0.9284500000000016
1212,1.237651297648247e+18,26.44953,21.197770000000002,20.19866,258.190820881622,64.0597946607412,3.0,,,,,5.251759999999997,0.9991100000000017
1213,1.237651297648247e+18,20.567510000000002,18.74928,17.74188,258.25539524292003,64.0481044444011,3.0,,,,,1.8182300000000033,1.0074000000000005
1214,1.237651297648247e+18,24.65558,22.27794,21.26225,258.191192650256,64.0167871692761,3.0,,,,,2.3776399999999995,1.0156899999999993
1215,1.2376512976482473e+18,21.46641,19.75434,18.869239999999998,258.02555449,64.0538756371223,3.0,,,,,1.7120700000000006,0.8851000000000013
1217,1.2376512976482478e+18,22.46937,21.44537,20.5189,258.025332780502,64.0594126307339,3.0,,,,,1.024000000000001,0.9264700000000019
1218,1.2376512976482478e+18,22.54511,22.065739999999998,21.0811,258.190783709332,64.0133203958922,3.0,,,,,0.47937000000000296,0.9846399999999988
1219,1.2376512976482478e+18,23.82798,23.093629999999997,21.88751,258.18998750749597,64.0343813262799,3.0,,,,,0.7343500000000027,1.2061199999999985
1220,1.2376512976483128e+18,25.30009,22.428320000000003,20.807,258.25386742815397,64.0182479606225,3.0,,,,,2.871769999999998,1.6213200000000043
1222,1.2376512976483128e+18,24.2487,22.09478,21.17466,258.254864141911,64.0107731480199,3.0,,,,,2.1539199999999994,0.9201200000000007
1224,1.2376719398045614e+18,21.79196,19.90415,18.85971,258.025295341329,64.0379151449654,3.0,,,,,1.8878099999999982,1.0444400000000016
1225,1.2376719398045614e+18,19.593989999999998,17.56877,16.658279999999998,258.105981817515,64.0221139886265,3.0,,,,,2.0252199999999974,0.9104900000000029
1226,1.2376719398045614e+18,19.5965,17.79084,16.8632,258.106954648772,64.0654283848563,3.0,,,,,1.8056599999999996,0.9276400000000002
1229,1.2376719398045624e+18,21.8752,21.41045,20.29415,258.02533267604,64.05942922140561,3.0,,,,,0.46474999999999866,1.1163000000000025
1231,1.2376719398045624e+18,23.86993,22.17076,21.232979999999998,258.190711784433,64.0132765196138,3.0,,,,,1.6991699999999987,0.9377800000000036
1232,1.2376719398045624e+18,24.0081,21.673289999999998,21.07135,258.191184710827,64.0167867529162,3.0,,,,,2.334810000000001,0.601939999999999
1233,1.2376719398045627e+18,24.82227,22.14294,21.29525,258.25495849092096,64.0107787642062,3.0,,,,,2.67933,0.84769
1236,1.237671939804563e+18,23.28049,23.2458,22.99438,258.024802306614,63.9900301457827,3.0,,,,,0.03469000000000122,0.25141999999999953
1237,1.237671939804562e+18,21.630689999999998,19.73771,18.90109,258.025565772461,64.0538945384168,3.0,,,,,1.8929799999999979,0.8366199999999999
1238,1.2376512976482468e+18,22.299879999999998,20.04416,18.90999,258.025316476292,64.0379078546415,3.0,,,,,2.2557199999999966,1.134170000000001
1240,1.237651297648247e+18,20.85541,19.07674,24.802039999999998,258.143918786563,64.05333924016,3.0,,,,,1.7786699999999982,-5.725299999999997
1241,1.237651297648247e+18,20.20474,18.35313,17.4014,258.262829565983,64.0555513436144,3.0,,,,,1.8516100000000009,0.9517300000000013
1242,1.2376512976482476e+18,22.93079,22.56145,21.3294,258.2185663551,64.0631855279169,3.0,,,,,0.36933999999999756,1.232050000000001
1243,1.2376512976482476e+18,21.226670000000002,19.450789999999998,18.666339999999998,258.053132441196,64.0820639373682,3.0,,,,,1.7758800000000043,0.7844499999999996
1245,1.2376512976482478e+18,23.01274,21.46346,20.4531,258.262770070791,64.06434550120521,3.0,,,,,1.5492799999999995,1.0103600000000021
1246,1.2376512976483128e+18,21.824289999999998,21.81139,21.119429999999998,258.218908119843,64.0037532284579,3.0,,,,,0.012899999999998357,0.6919600000000017
1247,1.2376719398045614e+18,20.96467,18.9541,17.9613,258.143930284315,64.0533776888564,3.0,,,,,2.0105700000000013,0.992799999999999
1248,1.2376719398045614e+18,24.95818,22.50206,21.279320000000002,258.14356606342096,64.03625049604061,3.0,,,,,2.4561199999999985,1.2227399999999982
1250,1.2376719398045622e+18,21.21487,19.469279999999998,18.69085,258.053081880467,64.0820748884383,3.0,,,,,1.7455900000000035,0.7784299999999966
1252,1.2376719398045627e+18,21.96517,21.95986,21.08127,258.21893946419897,64.00378345675121,3.0,,,,,0.00531000000000148,0.8785899999999991
1253,1.2376719398045627e+18,24.681910000000002,22.36218,21.77893,258.218325830397,64.0631918315247,3.0,,,,,2.3197300000000034,0.5832499999999996
1255,1.237671939804563e+18,23.007260000000002,23.95715,22.3671,258.219487724442,64.0673474430974,3.0,,,,,-0.9498899999999963,1.590049999999998
1256,1.237671939804627e+18,20.06546,18.08128,17.11202,258.262788979477,64.0555486765395,3.0,,,,,1.984180000000002,0.9692599999999985
1258,1.2376512976482468e+18,18.83677,16.53011,15.616389999999999,258.067528279771,64.03677424994571,3.0,,,,,2.306660000000001,0.9137200000000014
1260,1.2376512976482473e+18,18.48109,17.660610000000002,17.55446,258.141972094295,64.09721907048299,3.0,,,,,0.8204799999999963,0.10615000000000308
1261,1.2376512976482473e+18,19.706429999999997,17.51044,16.571379999999998,258.066028470452,64.0725752323159,3.0,,,,,2.1959899999999983,0.9390600000000013
1264,1.2376512976482476e+18,21.786929999999998,20.78446,20.22426,258.26080307992,64.0802045139432,3.0,,,,,1.0024699999999989,0.5601999999999983
1265,1.2376512976482478e+18,21.49839,19.528370000000002,18.660339999999998,258.217314917453,64.0922788326311,3.0,,,,,1.970019999999998,0.8680300000000045
1266,1.2376512976482478e+18,25.3566,21.6189,21.15103,258.218105181027,64.0904411234088,3.0,,,,,3.7377000000000002,0.46787000000000134
1267,1.2376512976482478e+18,23.96939,22.09124,21.477339999999998,258.217861087667,64.0172995951247,3.0,,,,,1.8781500000000015,0.613900000000001
1268,1.2376512976482478e+18,23.16809,22.70202,20.71227,258.14216275984296,64.0231930476005,3.0,,,,,0.46606999999999843,1.9897500000000008
1269,1.2376512976483123e+18,25.63315,23.05774,22.292379999999998,258.217443041323,63.9962488632269,3.0,,,,,2.5754100000000015,0.7653600000000012
1270,1.2376512976483133e+18,22.25906,22.57049,21.48425,258.260730085752,64.00579162101461,3.0,,,,,-0.3114299999999979,1.08624
1271,1.2376719398045614e+18,19.71658,17.58377,16.648979999999998,258.06600407607897,64.072576665212,3.0,,,,,2.132809999999999,0.9347900000000031
1272,1.2376719398045614e+18,19.868920000000003,17.792,16.808310000000002,258.067495313237,64.0367718630912,3.0,,,,,2.076920000000001,0.9836899999999993
1274,1.2376719398045617e+18,23.65115,22.70015,21.95469,258.217311692273,63.996161704170895,3.0,,,,,0.9510000000000005,0.7454600000000013
1278,1.237671939804562e+18,18.693070000000002,17.84919,17.73399,258.14196374320403,64.0971865471901,3.0,1.237671939804562e+18,258.14202,64.097222,0.07617816,0.8438800000000022,0.11520000000000152
1279,1.237671939804562e+18,21.35255,19.62024,18.77431,258.21726776084097,64.0922498817138,3.0,,,,,1.7323100000000018,0.8459299999999992
1280,1.237671939804562e+18,23.09244,21.36243,20.93374,258.218116256525,64.0903626130196,3.0,,,,,1.73001,0.42868999999999957
1281,1.2376719398045624e+18,25.45368,22.44264,20.65522,258.14210351464,64.0231691622973,3.0,,,,,3.0110399999999977,1.787420000000001
1282,1.2376719398045627e+18,22.4937,22.352829999999997,21.6764,258.217561771545,64.01728399071939,3.0,,,,,0.14087000000000316,0.6764299999999963
1283,1.2376719398045627e+18,22.055629999999997,21.190620000000003,20.47575,258.216850432635,64.1091950597405,3.0,,,,,0.8650099999999945,0.7148700000000012
1284,1.237671939804563e+18,24.88101,23.04739,22.112779999999997,258.217144645922,64.041571670517,3.0,,,,,1.8336199999999998,0.9346100000000028
1285,1.237671939804563e+18,25.14133,22.71528,21.91244,258.217128106122,64.1038196854315,3.0,,,,,2.42605,0.8028399999999998
1286,1.237671939804563e+18,25.89939,23.17924,21.965310000000002,258.066861019011,64.0017500563295,3.0,,,,,2.7201500000000003,1.2139299999999977
1287,1.237671939804563e+18,26.767390000000002,22.44172,21.74644,258.066310751122,64.0802648923316,3.0,,,,,4.325670000000002,0.6952800000000003
1290,1.2376512976482468e+18,19.8853,17.838260000000002,16.70747,258.027792285651,64.04038041886879,3.0,,,,,2.047039999999999,1.130790000000001
1291,1.2376512976482468e+18,19.01279,16.78647,15.839170000000001,258.096511516492,64.03252468919679,3.0,,,,,2.2263199999999976,0.9473000000000003
1293,1.237651297648247e+18,20.713910000000002,18.79434,17.9063,258.02712968619204,64.0890046005286,3.0,,,,,1.9195700000000038,0.8880399999999966
1294,1.2376512976482473e+18,20.70484,18.9208,18.03612,258.097715305914,64.0014432655123,3.0,,,,,1.784040000000001,0.8846799999999995
1295,1.2376512976482473e+18,21.80542,19.41969,17.977729999999998,258.02773722455504,63.996148819656895,3.0,,,,,2.3857300000000023,1.4419600000000017
1296,1.2376512976482473e+18,24.86306,20.04758,18.6384,258.026284993032,63.995044526544596,3.0,,,,,4.815480000000001,1.4091799999999992
1301,1.2376719398045614e+18,19.82627,17.78582,16.659029999999998,258.027780448658,64.0403884029965,3.0,1.2376719398045614e+18,258.02787,64.040384,0.15091,2.04045,1.1267900000000033
1302,1.2376719398045614e+18,25.29822,23.42267,22.41368,258.026625304652,64.0472331714053,3.0,,,,,1.8755500000000005,1.0089900000000007
1305,1.237671939804562e+18,25.69548,23.61175,22.74411,258.026619806184,63.998574094773,3.0,,,,,2.083729999999999,0.8676400000000015
1306,1.237671939804562e+18,20.48564,18.81302,17.91183,258.027087921379,64.08900214994351,3.0,,,,,1.6726199999999984,0.9011900000000033
1307,1.237671939804562e+18,20.74196,18.69354,17.79741,258.09765643862096,64.00143611339949,3.0,,,,,2.04842,0.8961299999999994
1308,1.2376719398045624e+18,23.6686,21.66004,20.050829999999998,258.096998258274,64.0983174325948,3.0,,,,,2.008560000000003,1.609210000000001
1314,1.237671939804562e+18,22.42589,20.176379999999998,18.71118,258.026214620533,63.9950318343166,3.0,,,,,2.249510000000001,1.4651999999999994
1315,1.237671939804562e+18,21.89162,19.557560000000002,18.11619,258.027673528439,63.9961438577711,3.0,,,,,2.3340599999999974,1.4413700000000027
1316,1.237651297648247e+18,24.63467,20.44718,22.712989999999998,258.172233530531,64.0624341783005,3.0,,,,,4.18749,-2.2658099999999983
1317,1.2376512976482473e+18,19.35837,17.37486,16.44539,258.029214706816,64.0554859512155,3.0,,,,,1.983509999999999,0.929470000000002
1319,1.2376512976482476e+18,22.62004,21.693939999999998,20.97186,258.02801712082,64.0779376664007,3.0,,,,,0.9261000000000017,0.7220799999999983
1320,1.2376512976482478e+18,27.207559999999997,21.17245,19.87644,258.172367688638,64.0888386069129,3.0,,,,,6.035109999999996,1.2960100000000025
1321,1.2376512976482478e+18,24.925639999999998,22.80355,21.75844,258.114665880733,64.0214284231552,3.0,,,,,2.1220899999999965,1.045110000000001
1322,1.2376512976483133e+18,22.64932,22.450860000000002,21.72935,258.172000307757,64.0064856843305,3.0,,,,,0.1984599999999972,0.7215100000000021
1323,1.2376512976483133e+18,23.183020000000003,22.66167,21.06171,258.172225439216,63.9961755864911,3.0,,,,,0.5213500000000018,1.5999599999999994
1324,1.2376719398045614e+18,21.57241,19.3758,24.80205,258.172344840653,64.06244923114389,3.0,,,,,2.1966099999999997,-5.42625
1327,1.237671939804562e+18,19.40644,17.42016,16.49575,258.029198565763,64.0554908471485,3.0,1.237671939804562e+18,258.02927999999997,64.05549,0.08279845,1.9862800000000007,0.9244099999999982
1329,1.2376719398045624e+18,22.83705,21.63128,20.91442,258.027937662098,64.0779411808205,3.0,,,,,1.2057700000000011,0.7168600000000005
1331,1.2376719398045624e+18,25.635460000000002,22.47542,20.96707,258.172354211218,63.996171119973,3.0,,,,,3.160040000000002,1.50835
1333,1.237671939804563e+18,23.53186,23.133689999999998,22.0775,258.172119452752,63.9915862291317,3.0,,,,,0.3981700000000039,1.0561899999999973
1338,1.2376512976482478e+18,21.67613,20.15364,19.300729999999998,258.11238433903,64.0163834109099,3.0,,,,,1.5224900000000012,0.8529100000000014
1339,1.2376512976482478e+18,21.049020000000002,19.78003,19.35163,258.111679316368,64.0139833781591,3.0,,,,,1.2689900000000023,0.4283999999999999
1341,1.2376512976483123e+18,23.82143,23.3371,21.8687,258.174181574209,64.0086569074809,3.0,,,,,0.4843299999999999,1.468399999999999
1347,1.2376719398045624e+18,22.93759,21.8802,21.80108,258.111495744858,64.0491149410109,3.0,,,,,1.0573900000000016,0.07911999999999964
1348,1.2376719398045624e+18,23.99632,22.8014,21.84287,258.174232002759,64.0086337986494,3.0,,,,,1.1949199999999998,0.9585299999999997
1349,1.2376719398045627e+18,23.64357,24.19473,22.85099,258.030188321059,64.0503906823045,3.0,,,,,-0.5511599999999994,1.3437400000000004
1350,1.2376719398045622e+18,21.227829999999997,19.53854,19.16092,258.111495024348,64.0140027879887,3.0,,,,,1.6892899999999962,0.3776200000000003
1351,1.2376719398045622e+18,21.244670000000003,20.11961,19.24438,258.112322266642,64.0163648447577,3.0,,,,,1.1250600000000013,0.875230000000002
